0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,26.272073073808514,21.498567336349264,27.01378186658421,32.6985532484984,40.816028778951996,46.53629932773217,55.16442798324965,48.799651461356945,61.33429017427905,73.68783587007749,87.60198530091169,62.9458016819369,68.3377936111841
26.272073073808514,0.0,14.974886975349577,37.037871142428536,34.60226412125338,30.23266418843548,27.101499229511237,40.627407856272384,26.425932397235982,36.99926871398024,48.61413675753424,63.37956007062359,36.802521418052805,42.269921343458336
21.498567336349264,14.974886975349577,0.0,22.313397454157393,19.904343133076967,20.44771025307949,25.184824354055376,34.12737955005336,28.19784639951492,41.39406642337273,54.121470154312654,67.14013652321475,45.71988141920986,50.652661467308654
27.01378186658421,37.037871142428536,22.313397454157393,0.0,10.530256547027829,26.72363863758304,39.64402841438165,40.35561218443108,45.06464931194276,58.48022054214039,71.17379300750622,81.84023113018176,65.72616155416547,70.10106609858893
32.6985532484984,34.60226412125338,19.904343133076967,10.530256547027829,0.0,16.7630552345536,30.671705323850787,29.888108636799462,36.64106049458793,49.72142585948361,62.18834920897141,72.07060172901944,58.26169231796763,62.21763184500978
40.816028778951996,30.23266418843548,20.44771025307949,26.72363863758304,16.7630552345536,0.0,14.7312986907937,14.668106599410365,21.25489713567469,33.585937835921406,45.75711511219973,55.30906945324023,43.5342023771272,46.89155639978944
46.53629932773217,27.101499229511237,25.184824354055376,39.64402841438165,30.671705323850787,14.7312986907937,0.0,15.239233402417078,6.693502056775234,19.053590191475244,31.574916942235095,42.7384707622202,28.973906467220495,32.167141024221586
55.16442798324965,40.627407856272384,34.12737955005336,40.35561218443108,29.888108636799462,14.668106599410365,15.239233402417078,0.0,20.64617017566238,27.985355913154507,37.903470720798666,44.15100090008546,40.7965286589988,42.52818734733187
48.799651461356945,26.425932397235982,28.19784639951492,45.06464931194276,36.64106049458793,21.25489713567469,6.693502056775234,20.64617017566238,0.0,13.52417926262964,26.337813601583072,38.95920018826233,22.311657076214836,25.705120222594804
61.33429017427905,36.99926871398024,41.39406642337273,58.48022054214039,49.72142585948361,33.585937835921406,19.053590191475244,27.985355913154507,13.52417926262964,0.0,12.819976799445987,26.426189039887063,13.720446586921309,14.55590252932206
73.68783587007749,48.61413675753424,54.121470154312654,71.17379300750622,62.18834920897141,45.75711511219973,31.574916942235095,37.903470720798666,26.337813601583072,12.819976799445987,0.0,15.694744485694402,15.721639322185899,11.679895273615609
87.60198530091169,63.37956007062359,67.14013652321475,81.84023113018176,72.07060172901944,55.30906945324023,42.7384707622202,44.15100090008546,38.95920018826233,26.426189039887063,15.694744485694402,0.0,31.244351383362257,26.558605725544755
62.9458016819369,36.802521418052805,45.71988141920986,65.72616155416547,58.26169231796763,43.5342023771272,28.973906467220495,40.7965286589988,22.311657076214836,13.720446586921309,15.721639322185899,31.244351383362257,0.0,5.5870638613888834
68.3377936111841,42.269921343458336,50.652661467308654,70.10106609858893,62.21763184500978,46.89155639978944,32.167141024221586,42.52818734733187,25.705120222594804,14.55590252932206,11.679895273615609,26.558605725544755,5.5870638613888834,0.0
