0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,13.548019916887151,7.30275278431817,18.167547731438276,28.936069178289614,20.074051718794053,24.21908835153627,30.20077836339058,50.83637226766746,56.07757912244373,44.61519240788953,52.803510050459025,47.50718528459187,53.882845018898344
13.548019916887151,0.0,18.32922194393124,9.952481171535068,42.14147219400746,24.513277457393727,35.800674390685394,39.888622960846206,59.484222411352846,65.61024020021289,57.83326503427532,63.77414773908567,60.384285781619084,65.50235127450513
7.30275278431817,18.32922194393124,0.0,19.272238044590793,24.2542327793224,14.096649854314704,17.607911245226852,22.974153086779175,43.55400550326777,48.9006990315677,39.838217627200436,46.00460259661379,42.12518309882437,47.39467373228063
18.167547731438276,9.952481171535068,19.272238044590793,0.0,43.21190199832654,18.869871844392605,34.59920909562377,36.478778091652856,54.39479546409766,61.11935452146573,58.51759118175742,60.742483805421436,60.18923676682574,63.20684601341329
28.936069178289614,42.14147219400746,24.2542327793224,43.21190199832654,0.0,29.96303022214007,11.623646625327153,18.85504048226515,34.34830821867391,36.10594285035396,15.696414428630726,29.031249923730382,18.83582391271936,28.096716084807564
20.074051718794053,24.513277457393727,14.096649854314704,18.869871844392605,29.96303022214007,0.0,18.99161201937861,18.19289246425642,35.579088971671,42.24953023163529,43.596154081670115,42.24814576939288,44.10326754788495,45.113006777931
24.21908835153627,35.800674390685394,17.607911245226852,34.59920909562377,11.623646625327153,18.99161201937861,0.0,8.88654091241249,28.613182363191548,32.664766088338624,24.654548860061876,28.59523838858693,25.66195946495054,29.787850472584864
30.20077836339058,39.888622960846206,22.974153086779175,36.478778091652856,18.85504048226515,18.19289246425642,8.88654091241249,0.0,20.755015608240086,25.950734626670926,28.0577272175995,24.266848397952145,27.23987810452451,26.922847408988517
50.83637226766746,59.484222411352846,43.55400550326777,54.39479546409766,34.34830821867391,35.579088971671,28.613182363191548,20.755015608240086,0.0,7.6462880242253135,34.339823503564084,14.50928823230982,30.144159413666447,19.776357383387253
56.07757912244373,65.61024020021289,48.9006990315677,61.11935452146573,36.10594285035396,42.24953023163529,32.664766088338624,25.950734626670926,7.6462880242253135,0.0,32.624728945681035,10.009105749225645,27.658962056106834,15.025146206125926
44.61519240788953,57.83326503427532,39.838217627200436,58.51759118175742,15.696414428630726,43.596154081670115,24.654548860061876,28.0577272175995,34.339823503564084,32.624728945681035,0.0,23.000763585605988,5.646829303053977,19.39826315529384
52.803510050459025,63.77414773908567,46.00460259661379,60.742483805421436,29.031249923730382,42.24814576939288,28.59523838858693,24.266848397952145,14.50928823230982,10.009105749225645,23.000763585605988,0.0,17.809121160932417,5.293771862974333
47.50718528459187,60.384285781619084,42.12518309882437,60.18923676682574,18.83582391271936,44.10326754788495,25.66195946495054,27.23987810452451,30.144159413666447,27.658962056106834,5.646829303053977,17.809121160932417,0.0,13.864424586957018
53.882845018898344,65.50235127450513,47.39467373228063,63.20684601341329,28.096716084807564,45.113006777931,29.787850472584864,26.922847408988517,19.776357383387253,15.025146206125926,19.39826315529384,5.293771862974333,13.864424586957018,0.0
