X,Y,Demand
52.20348910041839,50.72978017874458,0.0
11.618662841193682,19.09310472188197,29.0
23.53276793586859,26.556487886701653,23.0
10.244003413448876,15.086072413508578,22.0
25.450291246169698,27.96719260183974,33.0
0.08253982792368886,3.9038326506971144,28.0
43.625160689695406,43.01528726464755,38.0
27.139902783465818,27.949069687929928,29.0
41.80668855271104,41.27362886203885,20.0
15.139364383501587,16.940109197668807,29.0
10.566563193366996,12.213232570750366,42.0
15.212907842287148,16.20884557539809,48.0
0.09231656616927042,1.9901917088455678,36.0
37.88046087161935,37.28100782003805,48.0
36.20982526286733,35.46756866607309,36.0
