X,Y,Demand
52.20348910041839,50.72978017874458,0.0
18.71418150630353,18.144263498498002,43.0
3.4725749193180944,1.8892808805169081,48.0
14.066560206830548,11.461667700655731,25.0
32.83966543631854,30.772103069076408,21.0
36.65884174487274,34.520096545403746,30.0
19.170421681453874,15.861875957689776,43.0
41.597688316187046,39.492751506972624,36.0
5.5405648920666355,0.6584352091248968,41.0
23.471516061784815,19.23323786673602,47.0
22.09439884994202,15.495057667065238,34.0
45.29858650457997,42.6384152294569,47.0
33.67912163236715,28.42592487167265,34.0
29.960135059580008,23.730761724064877,49.0
