X,Y,Demand
52.20348910041839,50.72978017874458,0.0
11.580587495867956,72.48665644788139,50.0
0.8540984505549964,77.07037747900517,34.0
2.661564834651242,75.85003753459753,31.0
9.14568879267219,71.48226904410083,20.0
0.4514059718245478,75.298408773052,37.0
5.5781114740433235,72.6593322786208,34.0
41.95856945233649,55.279202538236895,27.0
30.468262285844048,59.63392026232874,23.0
11.92183896783483,64.86881188980345,26.0
4.6517560066887675,66.79235168992274,34.0
4.130006169423083,65.0877190523635,32.0
20.16452952862162,59.949842141075095,46.0
23.538600126132735,58.907866480403,22.0
6.888242485354368,63.56480526438367,38.0
18.695731906731893,59.33120243266865,43.0
