0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,60.835941793539284,61.31933962761569,48.178093869779126,39.88371329260937,31.354240031508407,60.13088894414831,49.84471085379784,48.1471198816867,32.476561701316555,61.684010351932976,15.811960661687268,38.657504638280344,48.95155338331678,29.493591429922496
60.835941793539284,0.0,0.8634950373884345,12.689627711770672,21.030868392525033,29.531368199444348,2.7823157572539543,11.27034897677242,12.9741002142905,28.456434325082853,3.7759814245821923,45.072047060480664,22.468150872586282,12.738175258151696,31.626129955456875
61.31933962761569,0.8634950373884345,0.0,13.143904283376271,21.471748358377866,29.989326347928365,2.3186884424278777,11.623612445494562,13.335448481376181,28.901085318921798,2.996162637365254,45.54004753487975,22.86492347468203,12.986858720505904,32.04548467417156
48.178093869779126,12.689627711770672,13.143904283376271,0.0,8.342028794442278,16.846814691040745,12.046924535722134,2.1804754221824516,1.6098793453863656,15.766888417625488,13.712449508508357,32.396161277327934,9.839674354846437,3.3657966673623516,18.946101585632793
39.88371329260937,21.030868392525033,21.471748358377866,8.342028794442278,0.0,8.52986509770872,20.25060922704243,9.96800467433511,8.283352343612904,7.429350192746033,21.830604933625306,24.083710875825528,1.909766582532575,9.304086871612967,10.611973119062295
31.354240031508407,29.531368199444348,29.989326347928365,16.846814691040745,8.52986509770872,0.0,28.77756996187915,18.49202743633184,16.798119763638574,1.2036964461335173,30.343657357968137,15.554694948045226,7.404079472326041,17.684772998762522,2.6193250085512485
60.13088894414831,2.7823157572539543,2.3186884424278777,12.046924535722134,20.25060922704243,28.77756996187915,0.0,10.286263723898502,11.987416453305407,27.656777943027844,1.8197149367246002,44.32440869616329,21.52099045238025,11.38326608710754,30.725760455102588
49.84471085379784,11.27034897677242,11.623612445494562,2.1804754221824516,9.96800467433511,18.49202743633184,10.286263723898502,0.0,1.7133240872719948,17.370815759193942,11.867720039774772,34.038271593425385,11.25893945714246,2.113144485931499,20.458348569573808
48.1471198816867,12.9741002142905,13.335448481376181,1.6098793453863656,8.283352343612904,16.798119763638574,11.987416453305407,1.7133240872719948,0.0,15.670959438902406,13.548019916887151,32.338604907606616,9.546774603187044,1.8380630292257683,18.747808186558743
32.476561701316555,28.456434325082853,28.901085318921798,15.766888417625488,7.429350192746033,1.2036964461335173,27.656777943027844,17.370815759193942,15.670959438902406,0.0,29.20924555369138,16.667739567201206,6.2270335381589,16.52191236523486,3.318685464174677
61.684010351932976,3.7759814245821923,2.996162637365254,13.712449508508357,21.830604933625306,30.343657357968137,1.8197149367246002,11.867720039774772,13.548019916887151,29.20924555369138,0.0,45.87257576080341,23.036804120362685,12.800398507413675,32.23505859627483
15.811960661687268,45.072047060480664,45.54004753487975,32.396161277327934,24.083710875825528,15.554694948045226,44.32440869616329,34.038271593425385,32.338604907606616,16.667739567201206,45.87257576080341,0.0,22.846212687147574,33.142941684745956,13.699871475195447
38.657504638280344,22.468150872586282,22.86492347468203,9.839674354846437,1.909766582532575,7.404079472326041,21.52099045238025,11.25893945714246,9.546774603187044,6.2270335381589,23.036804120362685,22.846212687147574,0.0,10.302989362090425,9.204771592023121
48.95155338331678,12.738175258151696,12.986858720505904,3.3657966673623516,9.304086871612967,17.684772998762522,11.38326608710754,2.113144485931499,1.8380630292257683,16.52191236523486,12.800398507413675,33.142941684745956,10.302989362090425,0.0,19.46721226755429
29.493591429922496,31.626129955456875,32.04548467417156,18.946101585632793,10.611973119062295,2.6193250085512485,30.725760455102588,20.458348569573808,18.747808186558743,3.318685464174677,32.23505859627483,13.699871475195447,9.204771592023121,19.46721226755429,0.0
