0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,42.6831359888321,27.473180713129388,43.3867707518493,20.47420236967893,37.24421813612897,60.905691875303944,53.725059385942906,62.75406073113661,18.794668408244185,36.98317954175323,62.86356299243224,19.517266422936505,49.94973712708809,26.951952608454675,22.214139281692937,40.45329007945518
42.6831359888321,0.0,15.211189865269937,0.8582816360421616,22.213753168029655,5.505939116895481,18.261025245956645,11.098620750801453,20.27359637305879,23.94646306716267,6.1697927986962595,20.451393231721713,23.26432753558516,8.049781851889213,15.94419994572154,20.66143062685794,4.681991880383838
27.473180713129388,15.211189865269937,0.0,15.91483314012517,7.002989880541531,9.784135904911958,33.44024102461806,26.260722202395588,35.340922972609135,8.762144663072231,9.663274212389164,35.47350224763468,8.112141455304327,22.622911386793294,1.9992296037416357,5.669300803117256,13.348523521572687
43.3867707518493,0.8582816360421616,15.91483314012517,0.0,22.91291548261004,6.1558514321409215,17.529446016136337,10.354446572976002,19.50187917774598,24.62930761624576,6.686271001183831,19.669857141409416,23.93905528216175,7.199812027556405,16.585231302255906,21.317637127909748,4.7004667829773386
20.47420236967893,22.213753168029655,7.002989880541531,22.91291548261004,0.0,16.77078825050465,40.43237636428895,33.25184922496769,42.3036826966421,1.8808554664431958,16.55289606258585,42.42492492667337,1.5100267021012135,29.536610739710685,6.634054051666909,2.373924258456895,20.122879969837644
37.24421813612897,5.505939116895481,9.784135904911958,6.1558514321409215,16.77078825050465,0.0,23.66162129123729,16.481064121554517,25.562047248256462,18.47596849781956,1.4329178929894175,25.70206828390365,17.783603339890153,12.913664530645674,10.439348788372364,15.163964910491229,4.401626008670157
60.905691875303944,18.261025245956645,33.44024102461806,17.529446016136337,40.43237636428895,23.66162129123729,0.0,7.180638439445213,2.708385316369515,42.128223077419285,23.984157029756922,3.196205215520027,41.42554589662032,11.32215820673698,34.02250139713135,38.772665195021396,20.79615580194488
53.725059385942906,11.098620750801453,26.260722202395588,10.354446572976002,33.25184922496769,16.481064121554517,7.180638439445213,0.0,9.216557001407251,34.94851490467973,16.8188097672379,9.439161492806212,34.24715406912747,4.6265218636557535,26.849533250593964,31.59832877834545,13.732964482982249
62.75406073113661,20.27359637305879,35.340922972609135,19.50187917774598,42.3036826966421,25.562047248256462,2.708385316369515,9.216557001407251,0.0,43.95956203947762,25.77167121965602,0.5640413756382209,43.241819494675525,12.852068338669564,35.812868794544364,40.56236737651024,22.409966792364642
18.794668408244185,23.94646306716267,8.762144663072231,24.62930761624576,1.8808554664431958,18.47596849781956,42.128223077419285,34.94851490467973,43.95956203947762,0.0,18.188518762715145,44.06926442932585,0.7796088960384912,31.159028234815683,8.167103501832498,3.4836704567093895,21.68710648234747
36.98317954175323,6.1697927986962595,9.663274212389164,6.686271001183831,16.55289606258585,1.4329178929894175,23.984157029756922,16.8188097672379,25.77167121965602,18.188518762715145,0.0,25.88134244525537,17.47034612479646,12.983836763752597,10.045841077496705,14.797402494728184,3.7941608739437527
62.86356299243224,20.451393231721713,35.47350224763468,19.669857141409416,42.42492492667337,25.70206828390365,3.196205215520027,9.439161492806212,0.5640413756382209,44.06926442932585,25.88134244525537,0.0,43.34771953325997,12.928419560647917,35.915317551785584,40.66225013429398,22.47985405712874
19.517266422936505,23.26432753558516,8.112141455304327,23.93905528216175,1.5100267021012135,17.783603339890153,41.42554589662032,34.24715406912747,43.241819494675525,0.7796088960384912,17.47034612479646,43.34771953325997,0.0,30.432484617580307,7.434908898212591,2.720828888147518,20.947824494028804
49.94973712708809,8.049781851889213,22.622911386793294,7.199812027556405,29.536610739710685,12.913664530645674,11.32215820673698,4.6265218636557535,12.852068338669564,31.159028234815683,12.983836763752597,12.928419560647917,30.432484617580307,0.0,22.997857315634487,27.74095753357929,9.557979882688425
26.951952608454675,15.94419994572154,1.9992296037416357,16.585231302255906,6.634054051666909,10.439348788372364,34.02250139713135,26.849533250593964,35.812868794544364,8.167103501832498,10.045841077496705,35.915317551785584,7.434908898212591,22.997857315634487,0.0,4.751619646801865,13.52178376089115
22.214139281692937,20.66143062685794,5.669300803117256,21.317637127909748,2.373924258456895,15.163964910491229,38.772665195021396,31.59832877834545,40.56236737651024,3.4836704567093895,14.797402494728184,40.66225013429398,2.720828888147518,27.74095753357929,4.751619646801865,0.0,18.240618546108802
40.45329007945518,4.681991880383838,13.348523521572687,4.7004667829773386,20.122879969837644,4.401626008670157,20.79615580194488,13.732964482982249,22.409966792364642,21.68710648234747,3.7941608739437527,22.47985405712874,20.947824494028804,9.557979882688425,13.52178376089115,18.240618546108802,0.0
