0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,52.7065950266854,49.20110856798471,55.19164460090745,61.4634904491282,41.78076306111171,58.441345315947096,54.48354396973164,59.0559048171817,62.1446252194458,30.255274813941938,57.26194635704548,19.326262192429084,21.830201711159354,37.16072053157433,35.13405581451387
52.7065950266854,0.0,3.5386140993023294,2.5442476311520177,8.780220292528908,10.939002759814562,5.952681417509658,2.4254752351871343,6.594131499176722,9.872528762973749,22.577029275963223,5.844904443565283,33.485771634666186,31.023532448392807,16.24109321142252,18.163716790329776
49.20110856798471,3.5386140993023294,0.0,5.990626155758758,12.262759866439367,7.420871923678569,9.297835497075228,5.396552363075154,9.928633319760435,13.141794705894538,19.044171527782073,8.613280739454218,29.961200768383975,27.494613349081884,12.731233822815149,14.637624701316147
55.19164460090745,2.5442476311520177,5.990626155758758,0.0,6.272185231534076,13.411031093368914,3.417781230176231,1.3374524759534399,4.0595870134613685,7.346381199397089,25.018162391925248,3.793764120689878,35.94472441683833,33.473560622515386,18.548911258268852,20.50468460243715
61.4634904491282,8.780220292528908,12.262759866439367,6.272185231534076,0.0,19.682729962571916,3.1993571822229514,7.071229439928471,2.7106153740031345,2.527222658901192,31.277775551037728,5.335410967337625,42.21016612532204,39.73546624689263,24.723212862200526,26.70150814247401
41.78076306111171,10.939002759814562,7.420871923678569,13.411031093368914,19.682729962571916,0.0,16.68255256302348,12.736362209439694,17.305046961264022,20.46148964784943,11.651921265537826,15.71512643403494,22.546919215727776,20.08754533577027,5.941218055802082,7.585236943558392
58.441345315947096,5.952681417509658,9.297835497075228,3.417781230176231,3.1993571822229514,16.68255256302348,0.0,3.959493594807079,0.6418417623508172,3.930631890040362,28.215867117260938,2.4903111901177084,39.157872627273676,36.67430436461302,21.584882537764617,23.574334761530327
54.48354396973164,2.4254752351871343,5.396552363075154,1.3374524759534399,7.071229439928471,12.736362209439694,3.959493594807079,0.0,4.572786701117993,7.747310140067114,24.256427250379144,3.425246751934179,35.19838310879133,32.71493948448111,17.652320193788466,19.633380364596754
59.0559048171817,6.594131499176722,9.928633319760435,4.0595870134613685,2.7106153740031345,17.305046961264022,0.6418417623508172,4.572786701117993,0.0,3.2901105779920674,28.824384282959514,2.7027985968554367,39.76743280516692,37.2820863994136,22.170453828091784,24.16415049621481
62.1446252194458,9.872528762973749,13.141794705894538,7.346381199397089,2.527222658901192,20.46148964784943,3.930631890040362,7.747310140067114,3.2901105779920674,0.0,31.891722283609898,4.975733162153291,42.833264920228984,40.33920046815292,25.1266058827419,27.13809145450241
30.255274813941938,22.577029275963223,19.044171527782073,25.018162391925248,31.277775551037728,11.651921265537826,28.215867117260938,24.256427250379144,28.824384282959514,31.891722283609898,0.0,27.00828209862597,10.943940207538873,8.458911813064345,7.080605186302049,5.116413734845832
57.26194635704548,5.844904443565283,8.613280739454218,3.793764120689878,5.335410967337625,15.71512643403494,2.4903111901177084,3.425246751934179,2.7027985968554367,4.975733162153291,27.00828209862597,0.0,37.93967655663052,35.440536089571935,20.184034086655853,22.201179964835337
19.326262192429084,33.485771634666186,29.961200768383975,35.94472441683833,42.21016612532204,22.546919215727776,39.157872627273676,35.19838310879133,39.76743280516692,42.833264920228984,10.943940207538873,37.93967655663052,0.0,2.506753735724628,17.845154195044678,15.819794129624485
21.830201711159354,31.023532448392807,27.494613349081884,33.473560622515386,39.73546624689263,20.08754533577027,36.67430436461302,32.71493948448111,37.2820863994136,40.33920046815292,8.458911813064345,35.440536089571935,2.506753735724628,0.0,15.33840851106009,13.313047344748554
37.16072053157433,16.24109321142252,12.731233822815149,18.548911258268852,24.723212862200526,5.941218055802082,21.584882537764617,17.652320193788466,22.170453828091784,25.1266058827419,7.080605186302049,20.184034086655853,17.845154195044678,15.33840851106009,0.0,2.0267772100188695
35.13405581451387,18.163716790329776,14.637624701316147,20.50468460243715,26.70150814247401,7.585236943558392,23.574334761530327,19.633380364596754,24.16415049621481,27.13809145450241,5.116413734845832,22.201179964835337,15.819794129624485,13.313047344748554,2.0267772100188695,0.0
