X,Y,Demand
52.20348910041839,50.72978017874458,0.0
15.517513136764105,42.81476875234789,47.0
38.22847114891873,47.406614139522866,46.0
6.400866887065448,39.24866781103988,32.0
21.190612506005202,42.37984577843693,29.0
4.518741268559456,36.89861490182139,50.0
0.27423988356570783,34.88426625354667,24.0
5.275590089665238,35.418166009052634,47.0
0.1861747020095783,32.6427400804711,35.0
32.27198053463064,41.770991492750156,48.0
14.306042473054692,32.57319850403475,40.0
19.29925404261924,34.70446934109008,45.0
16.110734825660344,32.97924959458932,30.0
