X,Y,Demand
52.20348910041839,50.72978017874458,0.0
41.60432724144905,37.37286826935805,43.0
22.837553974195757,13.280688473146295,45.0
20.951982652025457,10.790099302938994,37.0
37.70937307415071,32.03722768946326,22.0
33.21870558511042,23.962621968535714,34.0
30.877847174310112,20.560108786506703,23.0
22.105955755555396,7.311589213333869,35.0
25.28379409239543,11.150233469630633,22.0
18.457203029639313,0.5701698674345113,45.0
26.855224774260012,12.988175687240533,44.0
22.366692291293354,5.43705053309782,29.0
26.72994049629548,12.050631869350592,35.0
24.66022445993098,6.467604820846362,26.0
39.38440105076971,30.097864351725757,20.0
39.18817324940647,29.41376180744566,32.0
