X,Y,Demand
52.20348910041839,50.72978017874458,0.0
18.46333383704669,50.599306336527306,39.0
7.89393236146958,49.49003862720325,33.0
25.443955971750455,49.46663708059067,39.0
20.937372525215146,49.22530439822685,35.0
7.839058241845209,48.1035476370751,48.0
19.30895830100883,48.46675836967304,31.0
6.651688130774791,47.58669787602471,40.0
17.411778852101843,48.20605610404273,48.0
24.403322096954483,48.46332230113677,29.0
5.299695418560779,45.676570561514964,39.0
10.277897717961604,46.08044692754909,25.0
30.34957535237812,48.074144079159154,20.0
8.495285953640552,45.19815856099978,20.0
0.2023705290809863,39.97668063530082,24.0
