X,Y,Demand
52.20348910041839,50.72978017874458,0.0
10.087003187167454,82.41868633888134,22.0
12.60930804873739,79.93679836214228,31.0
7.767823146449349,83.4649176456952,29.0
2.6774527801478154,87.12940084425858,42.0
18.53248120805391,75.4662995272925,34.0
4.513533604835018,84.50934481725123,37.0
7.67871701244357,82.13043676448463,37.0
3.9046987761337304,84.71252207793233,24.0
0.7184732572797281,85.53276262705121,33.0
26.98689710729503,67.44818746889923,23.0
4.254870582862935,82.03250342856892,28.0
35.84796075653522,61.0254638822656,32.0
33.661988836020676,62.25238729238186,21.0
20.306964691515184,69.79626598651765,43.0
22.035883612539354,68.73859627267666,20.0
