0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,41.2594795149136,22.582614416095453,46.738836085677924,32.510683510395324,11.69949605494563,40.369401073323324,51.329375983270005,27.346699308651594,39.0266623400439,32.48379317168622,22.95473336565705,47.76057279039664
41.2594795149136,0.0,18.684664365101945,5.535790783594936,8.782780818035338,29.570952962816275,1.7615666114147126,10.26008483173145,14.07476143753763,4.595182260286185,9.7004401403985,18.7074849072784,9.958507092131656
22.582614416095453,18.684664365101945,0.0,24.156223259818972,9.928494321120521,10.887487434105465,17.79659371933498,28.75940636373803,4.897630340585555,16.62509306884854,10.23172883443177,2.4824313269498823,25.67002960932836
46.738836085677924,5.535790783594936,24.156223259818972,0.0,14.228672855061319,35.04206977475052,6.424342384936132,4.748240528034823,19.460061948299302,8.472774380134194,14.727593706637142,24.043482577083466,7.255780576983348
32.510683510395324,8.782780818035338,9.928494321120521,14.228672855061319,0.0,20.813406357738767,7.8805308915275765,18.839473093834332,5.315911718106445,7.098094300644311,2.985299748703057,9.972572701919301,16.340079892190666
11.69949605494563,29.570952962816275,10.887487434105465,35.04206977475052,20.813406357738767,0.0,28.669907895474314,39.630159330902046,15.65451059397113,27.360788527583214,20.837440813103836,11.349026310812603,36.1986552633508
40.369401073323324,1.7615666114147126,17.79659371933498,6.424342384936132,7.8805308915275765,28.669907895474314,0.0,10.962815039964708,13.051647614571683,2.83371979693997,8.348498726384964,17.62069721787475,9.414339192407576
51.329375983270005,10.26008483173145,28.75940636373803,4.748240528034823,18.839473093834332,39.630159330902046,10.962815039964708,0.0,23.995171539509304,12.567992451579139,19.06247499310213,28.516568689714653,7.244266037314458
27.346699308651594,14.07476143753763,4.897630340585555,19.460061948299302,5.315911718106445,15.65451059397113,13.051647614571683,23.995171539509304,0.0,11.741434610158949,5.345284630164971,4.659662889703283,20.774848473533222
39.0266623400439,4.595182260286185,16.62509306884854,8.472774380134194,7.098094300644311,27.360788527583214,2.83371979693997,12.567992451579139,11.741434610158949,0.0,6.558818711979203,16.089910008578325,9.241985667604958
32.48379317168622,9.7004401403985,10.23172883443177,14.727593706637142,2.985299748703057,20.837440813103836,8.348498726384964,19.06247499310213,5.345284630164971,6.558818711979203,0.0,9.535238999636768,15.441833190566332
22.95473336565705,18.7074849072784,2.4824313269498823,24.043482577083466,9.972572701919301,11.349026310812603,17.62069721787475,28.516568689714653,4.659662889703283,16.089910008578325,9.535238999636768,0.0,24.84976103045745
47.76057279039664,9.958507092131656,25.67002960932836,7.255780576983348,16.340079892190666,36.1986552633508,9.414339192407576,7.244266037314458,20.774848473533222,9.241985667604958,15.441833190566332,24.84976103045745,0.0
