X,Y,Demand
52.20348910041839,50.72978017874458,0.0
6.159145527009658,98.88655451747249,37.0
28.33075953015237,75.35931796651413,35.0
28.469480079878963,74.77536660055894,35.0
18.6376541137909,82.24596146788376,43.0
22.647320825294603,78.23814998438763,46.0
2.9489594861575097,96.3779257612854,21.0
7.08954641601558,92.0844477662814,37.0
7.957413615744901,90.52343680812614,23.0
5.2625650661223595,91.97199700345094,38.0
12.555095368822379,84.51789865978132,24.0
32.54232308112296,67.02989455936273,46.0
43.59147578893232,57.83977837088467,22.0
22.32401632009041,75.37831434636907,50.0
22.131609878537674,75.41125584158131,23.0
