0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,45.28676047494718,45.28973116879844,29.38890526608454,23.912575852609006,10.18205643847734,44.50919740101208,43.954846830023314,36.192246354940856,44.228660690283704,48.348700601607675,31.347503925828807,34.341993184030365
45.28676047494718,0.0,0.8920765993127465,15.940539202651369,21.459065844161646,35.14811532461386,5.670390145535566,6.677114702807078,10.890958981059834,8.1364857649931,9.124057774361537,15.616760608771116,13.270764417056913
45.28973116879844,0.8920765993127465,0.0,15.90711325403937,21.4141842454135,35.13261982973446,4.798002197004269,5.8214465210658375,10.477016554584782,7.267145716465878,8.263960508455215,15.300470260436187,12.851742364446332
29.38890526608454,15.940539202651369,15.90711325403937,0.0,5.519514360098674,19.225840188922444,15.491456331547166,15.138699389162154,7.7863287960064955,15.774924770991607,19.804870534603783,5.097259046365009,7.062544953281093
23.912575852609006,21.459065844161646,21.4141842454135,5.519514360098674,0.0,13.735372306460354,20.713057398121943,20.247992712242738,12.562841069349336,20.702850907561288,24.808302109953726,8.232521728755374,11.099559590524965
10.18205643847734,35.14811532461386,35.13261982973446,19.225840188922444,13.735372306460354,0.0,34.339823503564084,33.80113749075572,26.041759974441415,34.111511660228466,38.234403024032716,21.249613853428777,24.246064321719118
44.50919740101208,5.670390145535566,4.798002197004269,15.491456331547166,20.713057398121943,34.339823503564084,0.0,1.1043133451947231,8.367801715798544,2.4699274711696213,4.708268352970599,13.363609340807047,10.483737759441738
43.954846830023314,6.677114702807078,5.8214465210658375,15.138699389162154,20.247992712242738,33.80113749075572,1.1043133451947231,0.0,7.762789016331625,1.511761390163022,4.715921623568879,12.696090158703607,9.762379045473466
36.192246354940856,10.890958981059834,10.477016554584782,7.7863287960064955,12.562841069349336,26.041759974441415,8.367801715798544,7.762789016331625,0.0,8.140058879306197,12.248348995385754,5.019801693672518,2.3798079034706476
44.228660690283704,8.1364857649931,7.267145716465878,15.774924770991607,20.702850907561288,34.111511660228466,2.4699274711696213,1.511761390163022,8.140058879306197,0.0,4.12310434447845,12.883537674943664,9.89448675140231
48.348700601607675,9.124057774361537,8.263960508455215,19.804870534603783,24.808302109953726,38.234403024032716,4.708268352970599,4.715921623568879,12.248348995385754,4.12310434447845,0.0,17.00165730601231,14.009331658834125
31.347503925828807,15.616760608771116,15.300470260436187,5.097259046365009,8.232521728755374,21.249613853428777,13.363609340807047,12.696090158703607,5.019801693672518,12.883537674943664,17.00165730601231,0.0,2.9966151039944338
34.341993184030365,13.270764417056913,12.851742364446332,7.062544953281093,11.099559590524965,24.246064321719118,10.483737759441738,9.762379045473466,2.3798079034706476,9.89448675140231,14.009331658834125,2.9966151039944338,0.0
